,begins_at,open_price,close_price,high_price,low_price,volume,session,interpolated,symbol,action,shares, value ,action,shares, value ,action,shares, value ,action,shares, value 
1678,2021-04-18T18:20:00Z,0.317782,0.316474,0.318827,0.311778,0,reg,FALSE,DOGEUSD,sell,0," $30,564,673.98 ",hold,0, $125.79 ,hold,0, $160.17 ,hold,1280.526592, $-   
1679,2021-04-18T18:25:00Z,0.316474,0.318796,0.321355,0.313407,0,reg,FALSE,DOGEUSD,buy,96578783.65, $-   ,hold,0, $125.79 ,hold,0, $160.17 ,buy,1280.526592, $-   
1680,2021-04-18T18:30:00Z,0.320024,0.319167,0.321675,0.314459,0,reg,FALSE,DOGEUSD,sell,0," $30,907,528.66 ",hold,0, $125.79 ,hold,0, $160.17 ,hold,1280.526592, $-   
1681,2021-04-18T18:35:00Z,0.319167,0.319572,0.322407,0.316143,0,reg,FALSE,DOGEUSD,buy,96838108.76, $-   ,hold,0, $125.79 ,hold,0, $160.17 ,buy,1280.526592, $-   
1682,2021-04-18T18:40:00Z,0.319572,0.319174,0.323327,0.315247,0,reg,FALSE,DOGEUSD,sell,0," $30,946,748.09 ",hold,0, $125.79 ,hold,0, $160.17 ,hold,1280.526592, $-   
1683,2021-04-18T18:45:00Z,0.319174,0.320489,0.323734,0.314944,0,reg,FALSE,DOGEUSD,buy,96958862.86, $-   ,hold,0, $125.79 ,hold,0, $160.17 ,buy,1280.526592, $-   
1684,2021-04-18T18:50:00Z,0.321792,0.323991,0.32687,0.317308,0,reg,FALSE,DOGEUSD,hold,96958862.86, $-   ,hold,0, $125.79 ,hold,0, $160.17 ,hold,1280.526592, $-   
1685,2021-04-18T18:55:00Z,0.323991,0.32627,0.327825,0.319513,0,reg,FALSE,DOGEUSD,hold,96958862.86, $-   ,hold,0, $125.79 ,sell,0, $160.17 ,hold,1280.526592, $-   
1686,2021-04-18T19:00:00Z,0.32627,0.33458,0.340575,0.322095,0,reg,FALSE,DOGEUSD,hold,96958862.86, $-   ,hold,0, $125.79 ,hold,0, $160.17 ,hold,1280.526592, $-   
1687,2021-04-18T19:05:00Z,0.33458,0.330765,0.336669,0.319953,0,reg,FALSE,DOGEUSD,sell,0," $32,440,496.33 ",hold,0, $125.79 ,hold,0, $160.17 ,hold,1280.526592, $-   
1688,2021-04-18T19:10:00Z,0.330765,0.319664,0.333977,0.31728,0,reg,FALSE,DOGEUSD,hold,0," $32,440,496.33 ",hold,0, $125.79 ,hold,0, $160.17 ,buy,1280.526592, $-   
1689,2021-04-18T19:15:00Z,0.319664,0.327956,0.330502,0.317964,0,reg,FALSE,DOGEUSD,buy,101483108.3, $-   ,hold,0, $125.79 ,hold,0, $160.17 ,buy,1280.526592, $-   
1690,2021-04-18T19:20:00Z,0.327956,0.328593,0.331653,0.323854,0,reg,FALSE,DOGEUSD,hold,101483108.3, $-   ,hold,0, $125.79 ,hold,0, $160.17 ,hold,1280.526592, $-   
1691,2021-04-18T19:25:00Z,0.328593,0.322179,0.331838,0.31902,0,reg,FALSE,DOGEUSD,sell,0," $33,346,639.01 ",sell,0, $125.79 ,sell,0, $160.17 ,hold,1280.526592, $-   
1692,2021-04-18T19:30:00Z,0.322179,0.32099,0.327108,0.316129,0,reg,FALSE,DOGEUSD,hold,0," $33,346,639.01 ",hold,0, $125.79 ,hold,0, $160.17 ,buy,1280.526592, $-   
1693,2021-04-18T19:35:00Z,0.32099,0.323943,0.326477,0.315963,0,reg,FALSE,DOGEUSD,buy,103886847, $-   ,buy,391.8889726, $-   ,buy,498.9912967, $-   ,buy,1280.526592, $-   
1694,2021-04-18T19:40:00Z,0.323943,0.325312,0.327505,0.320637,0,reg,FALSE,DOGEUSD,hold,103886847, $-   ,hold,391.8889726, $-   ,hold,498.9912967, $-   ,hold,1280.526592, $-   
1695,2021-04-18T19:45:00Z,0.325312,0.327486,0.33038,0.32142,0,reg,FALSE,DOGEUSD,hold,103886847, $-   ,sell,0, $127.49 ,sell,0, $162.33 ,hold,1280.526592, $-   
1696,2021-04-18T19:50:00Z,0.327486,0.327756,0.329696,0.322524,0,reg,FALSE,DOGEUSD,hold,103886847, $-   ,hold,0, $127.49 ,hold,0, $162.33 ,hold,1280.526592, $-   
1697,2021-04-18T19:55:00Z,0.327756,0.329929,0.331432,0.322747,0,reg,FALSE,DOGEUSD,hold,103886847, $-   ,sell,0, $127.49 ,sell,0, $162.33 ,hold,1280.526592, $-   
1698,2021-04-18T20:00:00Z,0.329929,0.329929,0.331895,0.32505,0,reg,FALSE,DOGEUSD,sell,0," $34,275,283.53 ",hold,0, $127.49 ,hold,0, $162.33 ,hold,1280.526592, $-   
1699,2021-04-18T20:05:00Z,0.329929,0.329808,0.331367,0.323442,0,reg,FALSE,DOGEUSD,sell,0," $34,275,283.53 ",hold,0, $127.49 ,hold,0, $162.33 ,hold,1280.526592, $-   
1700,2021-04-18T20:10:00Z,0.329808,0.334285,0.336143,0.326658,0,reg,FALSE,DOGEUSD,buy,103924961, $-   ,hold,0, $127.49 ,buy,492.1889606, $-   ,buy,1280.526592, $-   
1701,2021-04-18T20:15:00Z,0.333013,0.33204,0.336472,0.327859,0,reg,FALSE,DOGEUSD,sell,0," $34,608,363.03 ",hold,0, $127.49 ,hold,492.1889606, $-   ,hold,1280.526592, $-   
1702,2021-04-18T20:20:00Z,0.33204,0.336012,0.337659,0.330476,0,reg,FALSE,DOGEUSD,buy,104229499.6, $-   ,hold,0, $127.49 ,hold,492.1889606, $-   ,buy,1280.526592, $-   
1703,2021-04-18T20:25:00Z,0.336012,0.338931,0.340326,0.332298,0,reg,FALSE,DOGEUSD,hold,104229499.6, $-   ,hold,0, $127.49 ,hold,492.1889606, $-   ,hold,1280.526592, $-   
1704,2021-04-18T20:30:00Z,0.338931,0.349104,0.350713,0.335121,0,reg,FALSE,DOGEUSD,hold,104229499.6, $-   ,hold,0, $127.49 ,sell,0, $166.82 ,hold,1280.526592, $-   
1705,2021-04-18T20:35:00Z,0.349104,0.344895,0.352277,0.332542,0,reg,FALSE,DOGEUSD,sell,0," $36,386,935.21 ",hold,0, $127.49 ,hold,0, $166.82 ,hold,1280.526592, $-   
1706,2021-04-18T20:40:00Z,0.344895,0.347485,0.349687,0.340275,0,reg,FALSE,DOGEUSD,buy,105501486.6, $-   ,hold,0, $127.49 ,hold,0, $166.82 ,buy,1280.526592, $-   
1707,2021-04-18T20:45:00Z,0.347485,0.346678,0.350007,0.338989,0,reg,FALSE,DOGEUSD,sell,0," $36,660,184.06 ",hold,0, $127.49 ,hold,0, $166.82 ,hold,1280.526592, $-   
1708,2021-04-18T20:50:00Z,0.346678,0.339202,0.348013,0.335506,0,reg,FALSE,DOGEUSD,hold,0," $36,660,184.06 ",hold,0, $127.49 ,hold,0, $166.82 ,buy,1280.526592, $-   
1709,2021-04-18T20:55:00Z,0.339202,0.335823,0.342399,0.331589,0,reg,FALSE,DOGEUSD,hold,0," $36,660,184.06 ",hold,0, $127.49 ,hold,0, $166.82 ,buy,1280.526592, $-   
1710,2021-04-18T21:00:00Z,0.334615,0.3441,0.346581,0.332654,0,reg,FALSE,DOGEUSD,buy,109559296.7, $-   ,hold,0, $127.49 ,buy,498.5374134, $-   ,buy,1280.526592, $-   
1711,2021-04-18T21:05:00Z,0.3441,0.342816,0.345684,0.336582,0,reg,FALSE,DOGEUSD,sell,0," $37,699,353.99 ",hold,0, $127.49 ,hold,498.5374134, $-   ,hold,1280.526592, $-   
1712,2021-04-18T21:10:00Z,0.342816,0.345102,0.347521,0.337099,0,reg,FALSE,DOGEUSD,buy,109969645.5, $-   ,hold,0, $127.49 ,hold,498.5374134, $-   ,buy,1280.526592, $-   
1713,2021-04-18T21:15:00Z,0.345102,0.349896,0.351405,0.33987,0,reg,FALSE,DOGEUSD,hold,109969645.5, $-   ,hold,0, $127.49 ,hold,498.5374134, $-   ,hold,1280.526592, $-   
1714,2021-04-18T21:20:00Z,0.349896,0.348797,0.351972,0.343649,0,reg,FALSE,DOGEUSD,sell,0," $38,477,939.08 ",hold,0, $127.49 ,hold,498.5374134, $-   ,hold,1280.526592, $-   
1715,2021-04-18T21:25:00Z,0.348797,0.350609,0.352024,0.34407,0,reg,FALSE,DOGEUSD,buy,110316141.1, $-   ,hold,0, $127.49 ,hold,498.5374134, $-   ,buy,1280.526592, $-   
1716,2021-04-18T21:30:00Z,0.350438,0.346937,0.352068,0.342576,0,reg,FALSE,DOGEUSD,sell,0," $38,658,967.87 ",hold,0, $127.49 ,hold,498.5374134, $-   ,hold,1280.526592, $-   
1717,2021-04-18T21:35:00Z,0.346937,0.34883,0.35167,0.342705,0,reg,FALSE,DOGEUSD,buy,111429360, $-   ,hold,0, $127.49 ,hold,498.5374134, $-   ,buy,1280.526592, $-   
1718,2021-04-18T21:40:00Z,0.348685,0.346091,0.351439,0.341165,0,reg,FALSE,DOGEUSD,sell,0," $38,853,746.39 ",hold,0, $127.49 ,hold,498.5374134, $-   ,hold,1280.526592, $-   
1719,2021-04-18T21:45:00Z,0.346091,0.34238,0.347542,0.335936,0,reg,FALSE,DOGEUSD,hold,0," $38,853,746.39 ",hold,0, $127.49 ,hold,498.5374134, $-   ,buy,1280.526592, $-   
1720,2021-04-18T21:50:00Z,0.341075,0.345886,0.348879,0.338218,0,reg,FALSE,DOGEUSD,buy,113915550.5, $-   ,hold,0, $127.49 ,hold,498.5374134, $-   ,buy,1280.526592, $-   
1721,2021-04-18T21:55:00Z,0.345886,0.344717,0.34991,0.341063,0,reg,FALSE,DOGEUSD,sell,0," $39,401,794.11 ",hold,0, $127.49 ,hold,498.5374134, $-   ,hold,1280.526592, $-   
1722,2021-04-18T22:00:00Z,0.344717,0.344089,0.350244,0.339284,0,reg,FALSE,DOGEUSD,hold,0," $39,401,794.11 ",hold,0, $127.49 ,hold,498.5374134, $-   ,buy,1280.526592, $-   
1723,2021-04-18T22:05:00Z,0.344089,0.342877,0.347932,0.336616,0,reg,FALSE,DOGEUSD,hold,0," $39,401,794.11 ",hold,0, $127.49 ,buy,498.5374134, $-   ,buy,1280.526592, $-   
1724,2021-04-18T22:10:00Z,0.342877,0.336006,0.344373,0.330669,0,reg,FALSE,DOGEUSD,hold,0," $39,401,794.11 ",hold,0, $127.49 ,hold,498.5374134, $-   ,buy,1280.526592, $-   
1725,2021-04-18T22:15:00Z,0.336006,0.327578,0.338974,0.319982,0,reg,FALSE,DOGEUSD,hold,0," $39,401,794.11 ",hold,0, $127.49 ,hold,498.5374134, $-   ,buy,1280.526592, $-   
1726,2021-04-18T22:20:00Z,0.32881,0.334784,0.338254,0.325041,0,reg,FALSE,DOGEUSD,buy,119831495.7, $-   ,hold,0, $127.49 ,hold,498.5374134, $-   ,buy,1280.526592, $-   
1727,2021-04-18T22:25:00Z,0.334784,0.327981,0.336696,0.323414,0,reg,FALSE,DOGEUSD,sell,0," $40,117,667.46 ",hold,0, $127.49 ,hold,498.5374134, $-   ,hold,1280.526592, $-   
1728,2021-04-18T22:30:00Z,0.326689,0.333575,0.337489,0.324624,0,reg,FALSE,DOGEUSD,buy,122800790.5, $-   ,hold,0, $127.49 ,hold,498.5374134, $-   ,buy,1280.526592, $-   
1729,2021-04-18T22:35:00Z,0.333575,0.332162,0.336753,0.328219,0,reg,FALSE,DOGEUSD,sell,0," $40,963,273.70 ",hold,0, $127.49 ,hold,498.5374134, $-   ,hold,1280.526592, $-   
1730,2021-04-18T22:40:00Z,0.332162,0.330712,0.335273,0.325112,0,reg,FALSE,DOGEUSD,hold,0," $40,963,273.70 ",hold,0, $127.49 ,hold,498.5374134, $-   ,buy,1280.526592, $-   
1731,2021-04-18T22:45:00Z,0.330712,0.321152,0.33421,0.314626,0,reg,FALSE,DOGEUSD,hold,0," $40,963,273.70 ",hold,0, $127.49 ,buy,498.5374134, $-   ,buy,1280.526592, $-   
1732,2021-04-18T22:50:00Z,0.321152,0.314123,0.325697,0.309327,0,reg,FALSE,DOGEUSD,hold,0," $40,963,273.70 ",hold,0, $127.49 ,hold,498.5374134, $-   ,buy,1280.526592, $-   
1733,2021-04-18T22:55:00Z,0.314123,0.322823,0.324507,0.310271,0,reg,FALSE,DOGEUSD,buy,130405203.4, $-   ,hold,0, $127.49 ,buy,498.5374134, $-   ,buy,1280.526592, $-   
1734,2021-04-18T23:00:00Z,0.322823,0.311509,0.32358,0.306653,0,reg,FALSE,DOGEUSD,sell,0," $42,097,798.97 ",hold,0, $127.49 ,hold,498.5374134, $-   ,hold,1280.526592, $-   
1735,2021-04-18T23:05:00Z,0.311509,0.324009,0.325964,0.308255,0,reg,FALSE,DOGEUSD,buy,135141517.5, $-   ,hold,0, $127.49 ,hold,498.5374134, $-   ,buy,1280.526592, $-   
1736,2021-04-18T23:10:00Z,0.324009,0.32386,0.326511,0.317675,0,reg,FALSE,DOGEUSD,sell,0," $43,787,067.94 ",hold,0, $127.49 ,hold,498.5374134, $-   ,hold,1280.526592, $-   
1737,2021-04-18T23:15:00Z,0.32386,0.327557,0.33002,0.318898,0,reg,FALSE,DOGEUSD,buy,135203692.8, $-   ,hold,0, $127.49 ,hold,498.5374134, $-   ,buy,1280.526592, $-   
1738,2021-04-18T23:20:00Z,0.327557,0.326936,0.332025,0.324171,0,reg,FALSE,DOGEUSD,sell,0," $44,286,916.00 ",hold,0, $127.49 ,hold,498.5374134, $-   ,hold,1280.526592, $-   
1739,2021-04-18T23:25:00Z,0.325686,0.32594,0.328736,0.320051,0,reg,FALSE,DOGEUSD,buy,135980410.6, $-   ,hold,0, $127.49 ,hold,498.5374134, $-   ,buy,1280.526592, $-   
1740,2021-04-18T23:30:00Z,0.32594,0.326119,0.330862,0.322051,0,reg,FALSE,DOGEUSD,hold,135980410.6, $-   ,hold,0, $127.49 ,hold,498.5374134, $-   ,hold,1280.526592, $-   
1741,2021-04-18T23:35:00Z,0.326119,0.323168,0.328003,0.319145,0,reg,FALSE,DOGEUSD,sell,0," $44,345,795.51 ",hold,0, $127.49 ,sell,0, $162.58 ,hold,1280.526592, $-   
1742,2021-04-18T23:40:00Z,0.323168,0.31835,0.326387,0.314421,0,reg,FALSE,DOGEUSD,hold,0," $44,345,795.51 ",hold,0, $127.49 ,hold,0, $162.58 ,buy,1280.526592, $-   
1743,2021-04-18T23:45:00Z,0.319716,0.318957,0.322851,0.314293,0,reg,FALSE,DOGEUSD,hold,0," $44,345,795.51 ",hold,0, $127.49 ,hold,0, $162.58 ,buy,1280.526592, $-   
1744,2021-04-18T23:50:00Z,0.318594,0.321224,0.323921,0.314947,0,reg,FALSE,DOGEUSD,buy,139192186.6, $-   ,buy,400.1524996, $-   ,buy,510.3125694, $-   ,buy,1280.526592, $-   
1745,2021-04-18T23:55:00Z,0.319963,0.322738,0.325917,0.318485,0,reg,FALSE,DOGEUSD,hold,139192186.6, $-   ,hold,400.1524996, $-   ,hold,510.3125694, $-   ,hold,1280.526592, $-   
1746,2021-04-19T00:00:00Z,0.322738,0.319213,0.328617,0.315112,0,reg,FALSE,DOGEUSD,sell,0," $44,922,607.93 ",hold,400.1524996, $-   ,hold,510.3125694, $-   ,hold,1280.526592, $-   
1747,2021-04-19T00:05:00Z,0.319213,0.31892,0.322804,0.313462,0,reg,FALSE,DOGEUSD,hold,0," $44,922,607.93 ",hold,400.1524996, $-   ,hold,510.3125694, $-   ,buy,1280.526592, $-   
1748,2021-04-19T00:10:00Z,0.31892,0.315186,0.321903,0.310204,0,reg,FALSE,DOGEUSD,hold,0," $44,922,607.93 ",buy,400.1524996, $-   ,buy,510.3125694, $-   ,buy,1280.526592, $-   
1749,2021-04-19T00:15:00Z,0.315186,0.318888,0.321951,0.311111,0,reg,FALSE,DOGEUSD,buy,142527294.8, $-   ,hold,400.1524996, $-   ,hold,510.3125694, $-   ,buy,1280.526592, $-   
1750,2021-04-19T00:20:00Z,0.318888,0.31753,0.322619,0.314303,0,reg,FALSE,DOGEUSD,sell,0," $45,450,243.98 ",hold,400.1524996, $-   ,hold,510.3125694, $-   ,hold,1280.526592, $-   
1751,2021-04-19T00:25:00Z,0.31753,0.316378,0.320652,0.313358,0,reg,FALSE,DOGEUSD,hold,0," $45,450,243.98 ",hold,400.1524996, $-   ,hold,510.3125694, $-   ,buy,1280.526592, $-   
1752,2021-04-19T00:30:00Z,0.316378,0.313916,0.3178,0.308655,0,reg,FALSE,DOGEUSD,hold,0," $45,450,243.98 ",hold,400.1524996, $-   ,buy,510.3125694, $-   ,buy,1280.526592, $-   
1753,2021-04-19T00:35:00Z,0.315085,0.313003,0.318821,0.310204,0,reg,FALSE,DOGEUSD,hold,0," $45,450,243.98 ",hold,400.1524996, $-   ,hold,510.3125694, $-   ,buy,1280.526592, $-   
1754,2021-04-19T00:40:00Z,0.314328,0.310988,0.316297,0.307523,0,reg,FALSE,DOGEUSD,hold,0," $45,450,243.98 ",hold,400.1524996, $-   ,buy,510.3125694, $-   ,buy,1280.526592, $-   
1755,2021-04-19T00:45:00Z,0.310988,0.316279,0.31801,0.307238,0,reg,FALSE,DOGEUSD,buy,146147902.7, $-   ,hold,400.1524996, $-   ,hold,510.3125694, $-   ,buy,1280.526592, $-   
1756,2021-04-19T00:50:00Z,0.316279,0.317884,0.31944,0.31209,0,reg,FALSE,DOGEUSD,hold,146147902.7, $-   ,hold,400.1524996, $-   ,hold,510.3125694, $-   ,hold,1280.526592, $-   
1757,2021-04-19T00:55:00Z,0.317884,0.314496,0.319839,0.311569,0,reg,FALSE,DOGEUSD,sell,0," $46,458,079.92 ",sell,0, $127.20 ,sell,0, $162.22 ,hold,1280.526592, $-   
1758,2021-04-19T01:00:00Z,0.314496,0.316948,0.318897,0.309254,0,reg,FALSE,DOGEUSD,buy,147722323.7, $-   ,hold,0, $127.20 ,hold,0, $162.22 ,buy,1280.526592, $-   
1759,2021-04-19T01:05:00Z,0.316948,0.322322,0.325105,0.313571,0,reg,FALSE,DOGEUSD,hold,147722323.7, $-   ,hold,0, $127.20 ,hold,0, $162.22 ,hold,1280.526592, $-   
1760,2021-04-19T01:10:00Z,0.322322,0.320878,0.324914,0.317166,0,reg,FALSE,DOGEUSD,sell,0," $47,614,154.82 ",hold,0, $127.20 ,hold,0, $162.22 ,hold,1280.526592, $-   
1761,2021-04-19T01:15:00Z,0.322207,0.325875,0.327462,0.316279,0,reg,FALSE,DOGEUSD,buy,147775047.8, $-   ,hold,0, $127.20 ,hold,0, $162.22 ,buy,1280.526592, $-   
1762,2021-04-19T01:20:00Z,0.325875,0.326517,0.330085,0.322142,0,reg,FALSE,DOGEUSD,hold,147775047.8, $-   ,hold,0, $127.20 ,hold,0, $162.22 ,hold,1280.526592, $-   
1763,2021-04-19T01:25:00Z,0.326517,0.330998,0.331793,0.321839,0,reg,FALSE,DOGEUSD,hold,147775047.8, $-   ,sell,0, $127.20 ,sell,0, $162.22 ,hold,1280.526592, $-   
1764,2021-04-19T01:30:00Z,0.330998,0.330454,0.334544,0.324945,0,reg,FALSE,DOGEUSD,sell,0," $48,913,245.27 ",hold,0, $127.20 ,hold,0, $162.22 ,hold,1280.526592, $-   
1765,2021-04-19T01:35:00Z,0.330454,0.32689,0.331785,0.321875,0,reg,FALSE,DOGEUSD,hold,0," $48,913,245.27 ",hold,0, $127.20 ,hold,0, $162.22 ,buy,1280.526592, $-   
1766,2021-04-19T01:40:00Z,0.32689,0.327688,0.329981,0.322012,0,reg,FALSE,DOGEUSD,buy,149632124.8, $-   ,hold,0, $127.20 ,hold,0, $162.22 ,buy,1280.526592, $-   
1767,2021-04-19T01:45:00Z,0.328923,0.321777,0.330096,0.319703,0,reg,FALSE,DOGEUSD,sell,0," $49,217,447.38 ",hold,0, $127.20 ,hold,0, $162.22 ,hold,1280.526592, $-   
1768,2021-04-19T01:50:00Z,0.321777,0.324096,0.325944,0.318736,0,reg,FALSE,DOGEUSD,buy,152955144, $-   ,hold,0, $127.20 ,hold,0, $162.22 ,buy,1280.526592, $-   
1769,2021-04-19T01:55:00Z,0.324096,0.325262,0.327718,0.320586,0,reg,FALSE,DOGEUSD,hold,152955144, $-   ,hold,0, $127.20 ,hold,0, $162.22 ,hold,1280.526592, $-   
1770,2021-04-19T02:00:00Z,0.325262,0.329097,0.332034,0.323827,0,reg,FALSE,DOGEUSD,hold,152955144, $-   ,hold,0, $127.20 ,sell,0, $162.22 ,hold,1280.526592, $-   
1771,2021-04-19T02:05:00Z,0.329097,0.329187,0.332763,0.325131,0,reg,FALSE,DOGEUSD,hold,152955144, $-   ,hold,0, $127.20 ,hold,0, $162.22 ,hold,1280.526592, $-   
1772,2021-04-19T02:10:00Z,0.329187,0.329253,0.332626,0.323706,0,reg,FALSE,DOGEUSD,hold,152955144, $-   ,sell,0, $127.20 ,sell,0, $162.22 ,hold,1280.526592, $-   
1773,2021-04-19T02:15:00Z,0.329253,0.328653,0.331846,0.323957,0,reg,FALSE,DOGEUSD,sell,0," $50,360,940.03 ",hold,0, $127.20 ,hold,0, $162.22 ,hold,1280.526592, $-   
1774,2021-04-19T02:20:00Z,0.328653,0.329279,0.332212,0.325587,0,reg,FALSE,DOGEUSD,buy,153234384.1, $-   ,hold,0, $127.20 ,hold,0, $162.22 ,buy,1280.526592, $-   
1775,2021-04-19T02:25:00Z,0.329279,0.333173,0.336544,0.325746,0,reg,FALSE,DOGEUSD,hold,153234384.1, $-   ,hold,0, $127.20 ,hold,0, $162.22 ,hold,1280.526592, $-   
1776,2021-04-19T02:30:00Z,0.333173,0.33143,0.336334,0.327258,0,reg,FALSE,DOGEUSD,sell,0," $51,053,559.45 ",hold,0, $127.20 ,hold,0, $162.22 ,hold,1280.526592, $-   
1777,2021-04-19T02:35:00Z,0.33143,0.33101,0.333846,0.326905,0,reg,FALSE,DOGEUSD,hold,0," $51,053,559.45 ",hold,0, $127.20 ,hold,0, $162.22 ,buy,1280.526592, $-   
1778,2021-04-19T02:40:00Z,0.33101,0.33016,0.332258,0.326413,0,reg,FALSE,DOGEUSD,hold,0," $51,053,559.45 ",buy,384.2846959, $-   ,buy,490.0764352, $-   ,buy,1280.526592, $-   
1779,2021-04-19T02:45:00Z,0.32899,0.330075,0.332008,0.326246,0,reg,FALSE,DOGEUSD,buy,155182709, $-   ,hold,384.2846959, $-   ,hold,490.0764352, $-   ,buy,1280.526592, $-   
1780,2021-04-19T02:50:00Z,0.330075,0.325647,0.331572,0.322406,0,reg,FALSE,DOGEUSD,sell,0," $51,221,932.69 ",hold,384.2846959, $-   ,hold,490.0764352, $-   ,hold,1280.526592, $-   
1781,2021-04-19T02:55:00Z,0.324415,0.326971,0.329528,0.322197,0,reg,FALSE,DOGEUSD,buy,157890149, $-   ,hold,384.2846959, $-   ,hold,490.0764352, $-   ,buy,1280.526592, $-   
1782,2021-04-19T03:00:00Z,0.326971,0.330527,0.332173,0.323838,0,reg,FALSE,DOGEUSD,hold,157890149, $-   ,hold,384.2846959, $-   ,hold,490.0764352, $-   ,hold,1280.526592, $-   
1783,2021-04-19T03:05:00Z,0.330527,0.331057,0.332916,0.326605,0,reg,FALSE,DOGEUSD,hold,157890149, $-   ,hold,384.2846959, $-   ,sell,0, $161.98 ,hold,1280.526592, $-   
1784,2021-04-19T03:10:00Z,0.331057,0.329701,0.332896,0.326707,0,reg,FALSE,DOGEUSD,sell,0," $52,270,639.06 ",sell,0, $127.22 ,sell,0, $161.98 ,hold,1280.526592, $-   
1785,2021-04-19T03:15:00Z,0.329701,0.329765,0.332457,0.325234,0,reg,FALSE,DOGEUSD,buy,158539522.4, $-   ,hold,0, $127.22 ,hold,0, $161.98 ,buy,1280.526592, $-   
1786,2021-04-19T03:20:00Z,0.329765,0.332463,0.334793,0.328254,0,reg,FALSE,DOGEUSD,hold,158539522.4, $-   ,hold,0, $127.22 ,hold,0, $161.98 ,hold,1280.526592, $-   
1787,2021-04-19T03:25:00Z,0.332463,0.331076,0.333777,0.326836,0,reg,FALSE,DOGEUSD,sell,0," $52,708,525.22 ",hold,0, $127.22 ,hold,0, $161.98 ,hold,1280.526592, $-   
1788,2021-04-19T03:30:00Z,0.332323,0.335851,0.337449,0.328139,0,reg,FALSE,DOGEUSD,buy,158606311.4, $-   ,hold,0, $127.22 ,hold,0, $161.98 ,buy,1280.526592, $-   
1789,2021-04-19T03:35:00Z,0.337111,0.337162,0.339193,0.330717,0,reg,FALSE,DOGEUSD,hold,158606311.4, $-   ,hold,0, $127.22 ,hold,0, $161.98 ,hold,1280.526592, $-   
1790,2021-04-19T03:40:00Z,0.337162,0.334815,0.338913,0.331459,0,reg,FALSE,DOGEUSD,sell,0," $53,476,021.16 ",sell,0, $127.22 ,sell,0, $161.98 ,hold,1280.526592, $-   
1791,2021-04-19T03:45:00Z,0.334815,0.340042,0.34155,0.33247,0,reg,FALSE,DOGEUSD,buy,159718116.5, $-   ,hold,0, $127.22 ,hold,0, $161.98 ,buy,1280.526592, $-   
1792,2021-04-19T03:50:00Z,0.340042,0.341432,0.343276,0.336063,0,reg,FALSE,DOGEUSD,hold,159718116.5, $-   ,hold,0, $127.22 ,hold,0, $161.98 ,hold,1280.526592, $-   
1793,2021-04-19T03:55:00Z,0.342782,0.345627,0.347133,0.338241,0,reg,FALSE,DOGEUSD,hold,159718116.5, $-   ,hold,0, $127.22 ,sell,0, $161.98 ,hold,1280.526592, $-   
1794,2021-04-19T04:00:00Z,0.345627,0.340046,0.347134,0.333906,0,reg,FALSE,DOGEUSD,sell,0," $55,202,893.44 ",hold,0, $127.22 ,hold,0, $161.98 ,hold,1280.526592, $-   
1795,2021-04-19T04:05:00Z,0.340046,0.335741,0.341708,0.332484,0,reg,FALSE,DOGEUSD,hold,0," $55,202,893.44 ",hold,0, $127.22 ,hold,0, $161.98 ,buy,1280.526592, $-   
1796,2021-04-19T04:10:00Z,0.335741,0.338543,0.341332,0.332629,0,reg,FALSE,DOGEUSD,buy,164421066.9, $-   ,hold,0, $127.22 ,buy,482.4656324, $-   ,buy,1280.526592, $-   
1797,2021-04-19T04:15:00Z,0.338543,0.339711,0.342652,0.335557,0,reg,FALSE,DOGEUSD,hold,164421066.9, $-   ,hold,0, $127.22 ,hold,482.4656324, $-   ,hold,1280.526592, $-   
1798,2021-04-19T04:20:00Z,0.339711,0.337997,0.343247,0.334886,0,reg,FALSE,DOGEUSD,sell,0," $55,855,645.07 ",sell,0, $127.22 ,sell,0, $163.90 ,hold,1280.526592, $-   
1799,2021-04-19T04:25:00Z,0.337997,0.338895,0.341342,0.334103,0,reg,FALSE,DOGEUSD,buy,165254854.5, $-   ,hold,0, $127.22 ,hold,0, $163.90 ,buy,1280.526592, $-   
1800,2021-04-19T04:30:00Z,0.338895,0.338314,0.341723,0.334676,0,reg,FALSE,DOGEUSD,sell,0," $56,004,043.93 ",hold,0, $127.22 ,hold,0, $163.90 ,hold,1280.526592, $-   
1801,2021-04-19T04:35:00Z,0.338314,0.336532,0.340501,0.332446,0,reg,FALSE,DOGEUSD,hold,0," $56,004,043.93 ",hold,0, $127.22 ,hold,0, $163.90 ,buy,1280.526592, $-   
1802,2021-04-19T04:40:00Z,0.336532,0.331731,0.336719,0.327968,0,reg,FALSE,DOGEUSD,hold,0," $56,004,043.93 ",hold,0, $127.22 ,hold,0, $163.90 ,buy,1280.526592, $-   
1803,2021-04-19T04:45:00Z,0.331731,0.334747,0.337511,0.328041,0,reg,FALSE,DOGEUSD,buy,168823667.2, $-   ,hold,0, $127.22 ,hold,0, $163.90 ,buy,1280.526592, $-   
1804,2021-04-19T04:50:00Z,0.334747,0.334121,0.335368,0.327112,0,reg,FALSE,DOGEUSD,sell,0," $56,513,216.11 ",hold,0, $127.22 ,hold,0, $163.90 ,hold,1280.526592, $-   
